Frame Number,Timestamp,Vehicle ID,Vehicle BBox,Plate BBox,Plate Text,Plate Confidence,Vehicle Image Path,Plate Image Path
328,00:00:05,7,"(327, 0, 820, 202)","(632, 13, 733, 46)",GJ06PB1587,0.14323788102539312,E:/github/license_plate_detections/vehicle_image/328_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/328_7_plate_rotated.jpg
334,00:00:05,7,"(314, 0, 800, 204)","(610, 13, 713, 48)",GJ06PB7587,0.43470430021037326,E:/github/license_plate_detections/vehicle_image/334_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/334_7_plate_rotated.jpg
336,00:00:05,7,"(309, 0, 794, 205)","(604, 13, 706, 48)",GJ06PBF587,0.2210567698502684,E:/github/license_plate_detections/vehicle_image/336_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/336_7_plate_rotated.jpg
340,00:00:05,7,"(298, 0, 780, 208)","(588, 13, 691, 50)",GJ06PE1587,0.15733510971626685,E:/github/license_plate_detections/vehicle_image/340_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/340_7_plate_rotated.jpg
341,00:00:05,7,"(296, 0, 777, 209)","(584, 13, 687, 50)",GJ06PB1587,0.2533431582651349,E:/github/license_plate_detections/vehicle_image/341_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/341_7_plate_rotated.jpg
346,00:00:05,7,"(284, 0, 759, 212)","(565, 13, 670, 51)",GJ06PB1587,0.33548780007088896,E:/github/license_plate_detections/vehicle_image/346_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/346_7_plate_rotated.jpg
352,00:00:05,7,"(266, 0, 737, 217)","(540, 17, 646, 54)",FG30GPB150,0.06807810083931817,E:/github/license_plate_detections/vehicle_image/352_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/352_7_plate_rotated.jpg
353,00:00:05,7,"(264, 0, 734, 218)","(537, 18, 642, 55)",GJ06PB7587,0.17477954588409178,E:/github/license_plate_detections/vehicle_image/353_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/353_7_plate_rotated.jpg
354,00:00:05,7,"(261, 0, 732, 220)","(532, 19, 639, 56)",GJ06PB1587,0.3565051038434962,E:/github/license_plate_detections/vehicle_image/354_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/354_7_plate_rotated.jpg
355,00:00:05,7,"(258, 0, 728, 221)","(528, 19, 635, 58)",GJ06PP1583,0.23545375274488925,E:/github/license_plate_detections/vehicle_image/355_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/355_7_plate_rotated.jpg
363,00:00:06,7,"(241, 0, 697, 232)","(497, 32, 604, 68)",GJ06PB1583,0.40903282986658884,E:/github/license_plate_detections/vehicle_image/363_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/363_7_plate_rotated.jpg
364,00:00:06,7,"(239, 0, 695, 233)","(494, 34, 601, 70)",GJ06PB1583,0.15713848879281717,E:/github/license_plate_detections/vehicle_image/364_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/364_7_plate_rotated.jpg
371,00:00:06,7,"(224, 0, 675, 242)","(471, 44, 578, 78)",GJ06PB1587,0.3551855397870042,E:/github/license_plate_detections/vehicle_image/371_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/371_7_plate_rotated.jpg
376,00:00:06,7,"(216, 0, 662, 246)","(457, 49, 565, 85)",GJ06PB1587,0.16935494875060988,E:/github/license_plate_detections/vehicle_image/376_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/376_7_plate_rotated.jpg
377,00:00:06,7,"(215, 0, 659, 247)","(454, 50, 563, 86)",GJ06PB1583,0.30558715815606524,E:/github/license_plate_detections/vehicle_image/377_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/377_7_plate_rotated.jpg
379,00:00:06,7,"(208, 0, 655, 249)","(447, 51, 557, 89)",GJ06PB1587,0.2505679865796605,E:/github/license_plate_detections/vehicle_image/379_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/379_7_plate_rotated.jpg
380,00:00:06,7,"(207, 0, 652, 249)","(445, 52, 554, 89)",GJ06PB1587,0.3532990986769186,E:/github/license_plate_detections/vehicle_image/380_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/380_7_plate_rotated.jpg
386,00:00:06,7,"(192, 0, 640, 253)","(430, 57, 540, 95)",GJ06PB1587,0.5813842267850304,E:/github/license_plate_detections/vehicle_image/386_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/386_7_plate_rotated.jpg
387,00:00:06,7,"(195, 0, 638, 255)","(428, 58, 539, 96)",GJ06PB1587,0.1859730667071673,E:/github/license_plate_detections/vehicle_image/387_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/387_7_plate_rotated.jpg
389,00:00:06,7,"(186, 0, 633, 256)","(422, 61, 533, 97)",GJ06PB1587,0.09315769332735688,E:/github/license_plate_detections/vehicle_image/389_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/389_7_plate_rotated.jpg
390,00:00:06,12,"(607, 0, 847, 186)","(770, 81, 848, 109)",IG30GIK461,0.1687519213369626,E:/github/license_plate_detections/vehicle_image/390_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/390_12_plate_rotated.jpg
392,00:00:06,7,"(180, 0, 625, 260)","(414, 63, 525, 100)",FG30GPB587,0.3136009112402164,E:/github/license_plate_detections/vehicle_image/392_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/392_7_plate_rotated.jpg
393,00:00:06,7,"(176, 0, 623, 261)","(411, 65, 522, 101)",FG30GPB587,0.313028075493388,E:/github/license_plate_detections/vehicle_image/393_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/393_7_plate_rotated.jpg
396,00:00:06,7,"(172, 1, 615, 265)","(402, 69, 514, 105)",GJ06PB1587,0.33729249106587383,E:/github/license_plate_detections/vehicle_image/396_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/396_7_plate_rotated.jpg
397,00:00:06,7,"(171, 0, 613, 266)","(399, 70, 512, 107)",GJ06PB1587,0.6558983507932525,E:/github/license_plate_detections/vehicle_image/397_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/397_7_plate_rotated.jpg
400,00:00:06,7,"(166, 0, 606, 272)","(390, 73, 503, 110)",GJ06PB1587,0.30489532350069465,E:/github/license_plate_detections/vehicle_image/400_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/400_7_plate_rotated.jpg
410,00:00:06,7,"(146, 0, 579, 281)","(358, 85, 473, 120)",GJ06PE1587,0.2088166328493479,E:/github/license_plate_detections/vehicle_image/410_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/410_7_plate_rotated.jpg
412,00:00:06,7,"(141, 0, 574, 283)","(353, 86, 467, 121)",GJ06PB1587,0.48395232190965826,E:/github/license_plate_detections/vehicle_image/412_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/412_7_plate_rotated.jpg
413,00:00:06,7,"(139, 0, 571, 283)","(350, 87, 464, 122)",GJ06PB1587,0.49807400365577303,E:/github/license_plate_detections/vehicle_image/413_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/413_7_plate_rotated.jpg
415,00:00:06,7,"(135, 0, 566, 284)","(343, 87, 459, 122)",GJ06PP1587,0.33115076624401196,E:/github/license_plate_detections/vehicle_image/415_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/415_7_plate_rotated.jpg
418,00:00:06,7,"(130, 0, 558, 287)","(334, 88, 449, 125)",GJ06PB1587,0.36679623334916905,E:/github/license_plate_detections/vehicle_image/418_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/418_7_plate_rotated.jpg
419,00:00:06,7,"(127, 0, 555, 289)","(331, 88, 447, 125)",GJ06PE1587,0.19254528563231685,E:/github/license_plate_detections/vehicle_image/419_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/419_7_plate_rotated.jpg
419,00:00:06,12,"(532, 0, 848, 216)","(709, 111, 789, 139)",GJ06LK4611,0.08428830889691494,E:/github/license_plate_detections/vehicle_image/419_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/419_12_plate_rotated.jpg
421,00:00:07,12,"(531, 0, 848, 214)","(703, 112, 782, 139)",EG30EL4467,0.021959937784320618,E:/github/license_plate_detections/vehicle_image/421_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/421_12_plate_rotated.jpg
423,00:00:07,7,"(115, 0, 541, 289)","(313, 90, 431, 126)",GG30GPE587,0.09826106594777662,E:/github/license_plate_detections/vehicle_image/423_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/423_7_plate_rotated.jpg
424,00:00:07,12,"(516, 0, 844, 215)","(695, 112, 772, 139)",LG30GI6461,0.16314521613947863,E:/github/license_plate_detections/vehicle_image/424_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/424_12_plate_rotated.jpg
428,00:00:07,12,"(497, 0, 833, 215)","(682, 111, 762, 139)",AG30GLK461,0.05376586734450085,E:/github/license_plate_detections/vehicle_image/428_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/428_12_plate_rotated.jpg
431,00:00:07,7,"(92, 0, 514, 292)","(282, 91, 400, 129)",GJ06PB1587,0.29355392020108384,E:/github/license_plate_detections/vehicle_image/431_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/431_7_plate_rotated.jpg
434,00:00:07,7,"(80, 0, 503, 294)","(269, 92, 389, 129)",GJ06PB1587,0.4323902580142722,E:/github/license_plate_detections/vehicle_image/434_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/434_7_plate_rotated.jpg
435,00:00:07,7,"(78, 0, 499, 295)","(265, 93, 383, 130)",GJ06PB1587,0.4935776501798946,E:/github/license_plate_detections/vehicle_image/435_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/435_7_plate_rotated.jpg
437,00:00:07,7,"(72, 0, 491, 296)","(256, 94, 375, 130)",GJ06PB1587,0.6601416988676276,E:/github/license_plate_detections/vehicle_image/437_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/437_7_plate_rotated.jpg
441,00:00:07,12,"(437, 0, 797, 220)","(644, 114, 726, 143)",GJ06LK8611,0.14471139718713405,E:/github/license_plate_detections/vehicle_image/441_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/441_12_plate_rotated.jpg
444,00:00:07,12,"(425, 0, 788, 222)","(635, 116, 717, 145)",GJ06LK4611,0.1529206579164651,E:/github/license_plate_detections/vehicle_image/444_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/444_12_plate_rotated.jpg
445,00:00:07,12,"(423, 0, 785, 223)","(632, 117, 714, 145)",7G3UBLA461,0.20097260836432887,E:/github/license_plate_detections/vehicle_image/445_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/445_12_plate_rotated.jpg
446,00:00:07,12,"(420, 0, 782, 225)","(629, 118, 709, 146)",GJ06LK4611,0.18348108294112114,E:/github/license_plate_detections/vehicle_image/446_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/446_12_plate_rotated.jpg
448,00:00:07,7,"(43, 0, 453, 299)","(212, 98, 333, 135)",GJ06PB1587,0.46488682813665716,E:/github/license_plate_detections/vehicle_image/448_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/448_7_plate_rotated.jpg
449,00:00:07,7,"(42, 0, 451, 302)","(209, 99, 331, 136)",GJ06PB1587,0.5546684638513989,E:/github/license_plate_detections/vehicle_image/449_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/449_7_plate_rotated.jpg
450,00:00:07,7,"(40, 0, 448, 302)","(206, 99, 328, 136)",GJ06PB1587,0.4030624764618993,E:/github/license_plate_detections/vehicle_image/450_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/450_7_plate_rotated.jpg
452,00:00:07,7,"(37, 0, 441, 302)","(198, 100, 321, 137)",GJ06PB1587,0.17091340842329644,E:/github/license_plate_detections/vehicle_image/452_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/452_7_plate_rotated.jpg
452,00:00:07,12,"(406, 0, 769, 229)","(614, 122, 698, 152)",PG3COLT46T,0.07338178618868148,E:/github/license_plate_detections/vehicle_image/452_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/452_12_plate_rotated.jpg
453,00:00:07,7,"(35, 0, 438, 301)","(195, 101, 317, 137)",GJ06PE1587,0.3386880561706639,E:/github/license_plate_detections/vehicle_image/453_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/453_7_plate_rotated.jpg
454,00:00:07,12,"(404, 0, 765, 230)","(609, 123, 692, 152)",GJ06LK4611,0.13074937209818208,E:/github/license_plate_detections/vehicle_image/454_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/454_12_plate_rotated.jpg
456,00:00:07,12,"(398, 0, 761, 230)","(604, 125, 687, 152)",7G30GIK461,0.12875950794966912,E:/github/license_plate_detections/vehicle_image/456_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/456_12_plate_rotated.jpg
456,00:00:07,7,"(27, 0, 428, 302)","(183, 101, 307, 137)",GJ06PB1587,0.3000497811786496,E:/github/license_plate_detections/vehicle_image/456_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/456_7_plate_rotated.jpg
457,00:00:07,7,"(24, 0, 425, 303)","(179, 102, 304, 137)",GJ06PB1587,0.46297137065568367,E:/github/license_plate_detections/vehicle_image/457_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/457_7_plate_rotated.jpg
459,00:00:07,7,"(19, 0, 421, 303)","(174, 102, 299, 137)",GJ06PB1587,0.5586661870489376,E:/github/license_plate_detections/vehicle_image/459_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/459_7_plate_rotated.jpg
460,00:00:07,7,"(16, 0, 418, 302)","(171, 103, 295, 137)",GJ06PB7587,0.39052373869333223,E:/github/license_plate_detections/vehicle_image/460_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/460_7_plate_rotated.jpg
461,00:00:07,7,"(13, 0, 416, 301)","(168, 102, 292, 137)",GJ06PB1587,0.4456807376665087,E:/github/license_plate_detections/vehicle_image/461_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/461_7_plate_rotated.jpg
462,00:00:07,7,"(9, 0, 413, 302)","(165, 102, 289, 137)",GJ06PB1587,0.7327298804600744,E:/github/license_plate_detections/vehicle_image/462_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/462_7_plate_rotated.jpg
465,00:00:07,7,"(0, 0, 406, 303)","(155, 102, 281, 137)",GJ06PB1587,0.515150081715122,E:/github/license_plate_detections/vehicle_image/465_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/465_7_plate_rotated.jpg
465,00:00:07,12,"(383, 0, 747, 233)","(588, 128, 672, 155)",7G30GLK967,0.06510021621644232,E:/github/license_plate_detections/vehicle_image/465_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/465_12_plate_rotated.jpg
466,00:00:07,7,"(0, 0, 403, 303)","(153, 102, 279, 137)",GJ06PB1587,0.6361107711596177,E:/github/license_plate_detections/vehicle_image/466_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/466_7_plate_rotated.jpg
467,00:00:07,7,"(0, 0, 401, 303)","(151, 102, 276, 137)",GJ06PB1587,0.5584113322702723,E:/github/license_plate_detections/vehicle_image/467_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/467_7_plate_rotated.jpg
468,00:00:07,7,"(0, 0, 399, 303)","(148, 101, 275, 137)",GJ06PB1587,0.5088932733963297,E:/github/license_plate_detections/vehicle_image/468_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/468_7_plate_rotated.jpg
468,00:00:07,12,"(380, 0, 743, 233)","(584, 128, 668, 155)",GJ06LK4611,0.2724470601038123,E:/github/license_plate_detections/vehicle_image/468_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/468_12_plate_rotated.jpg
469,00:00:07,7,"(1, 0, 397, 303)","(145, 101, 272, 137)",GJ06PB1587,0.613988559161917,E:/github/license_plate_detections/vehicle_image/469_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/469_7_plate_rotated.jpg
470,00:00:07,12,"(376, 0, 742, 233)","(581, 127, 666, 154)",GJ06LK46T1,0.08240614564295973,E:/github/license_plate_detections/vehicle_image/470_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/470_12_plate_rotated.jpg
471,00:00:07,12,"(373, 0, 741, 233)","(579, 126, 664, 154)",GJ06IK4611,0.12026755017587759,E:/github/license_plate_detections/vehicle_image/471_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/471_12_plate_rotated.jpg
472,00:00:07,12,"(370, 0, 740, 232)","(578, 125, 664, 153)",GJ06LKA6T1,0.14586213188948555,E:/github/license_plate_detections/vehicle_image/472_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/472_12_plate_rotated.jpg
473,00:00:07,7,"(1, 0, 388, 303)","(133, 99, 260, 136)",GJ06PB1587,0.3770850891344304,E:/github/license_plate_detections/vehicle_image/473_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/473_7_plate_rotated.jpg
474,00:00:07,7,"(0, 0, 387, 303)","(130, 99, 258, 136)",GJ06PB1587,0.2672586519520334,E:/github/license_plate_detections/vehicle_image/474_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/474_7_plate_rotated.jpg
475,00:00:07,7,"(1, 0, 384, 302)","(125, 98, 253, 135)",GJ06PB1587,0.33455485567108045,E:/github/license_plate_detections/vehicle_image/475_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/475_7_plate_rotated.jpg
476,00:00:07,7,"(0, 0, 383, 299)","(123, 98, 250, 134)",GJ06PB1587,0.2685457869365411,E:/github/license_plate_detections/vehicle_image/476_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/476_7_plate_rotated.jpg
476,00:00:07,12,"(356, 0, 734, 230)","(570, 123, 656, 150)",GJ06LK461T,0.3869484330100534,E:/github/license_plate_detections/vehicle_image/476_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/476_12_plate_rotated.jpg
478,00:00:07,7,"(1, 0, 376, 276)","(115, 96, 244, 133)",GJ06PB1587,0.5152899600655251,E:/github/license_plate_detections/vehicle_image/478_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/478_7_plate_rotated.jpg
479,00:00:07,12,"(352, 0, 731, 227)","(565, 120, 652, 148)",JG30GLK461,0.20340606163733604,E:/github/license_plate_detections/vehicle_image/479_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/479_12_plate_rotated.jpg
479,00:00:07,7,"(1, 0, 373, 271)","(111, 96, 241, 132)",GJ06PB1587,0.5498314073635838,E:/github/license_plate_detections/vehicle_image/479_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/479_7_plate_rotated.jpg
480,00:00:08,7,"(1, 0, 370, 266)","(107, 95, 238, 132)",GJ06PB1587,0.35044586204051786,E:/github/license_plate_detections/vehicle_image/480_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/480_7_plate_rotated.jpg
482,00:00:08,7,"(1, 0, 363, 266)","(100, 95, 230, 131)",GJ06PB1587,0.34348096397913214,E:/github/license_plate_detections/vehicle_image/482_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/482_7_plate_rotated.jpg
483,00:00:08,7,"(2, 0, 360, 268)","(97, 94, 227, 131)",GJ06PB1587,0.5951980525191464,E:/github/license_plate_detections/vehicle_image/483_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/483_7_plate_rotated.jpg
484,00:00:08,7,"(1, 0, 357, 267)","(92, 94, 223, 132)",GJ06PB1587,0.36898461759539625,E:/github/license_plate_detections/vehicle_image/484_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/484_7_plate_rotated.jpg
485,00:00:08,7,"(1, 0, 355, 267)","(89, 95, 220, 132)",GJ06PB1587,0.6305437902448027,E:/github/license_plate_detections/vehicle_image/485_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/485_7_plate_rotated.jpg
486,00:00:08,7,"(1, 0, 351, 267)","(85, 95, 217, 133)",GJ06PB1587,0.3890069882972993,E:/github/license_plate_detections/vehicle_image/486_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/486_7_plate_rotated.jpg
493,00:00:08,12,"(313, 0, 698, 227)","(531, 116, 618, 145)",FG30GLK961,0.11675660585680436,E:/github/license_plate_detections/vehicle_image/493_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/493_12_plate_rotated.jpg
494,00:00:08,7,"(2, 0, 317, 268)","(38, 96, 176, 136)",GJ06PB1587,0.19994368527894918,E:/github/license_plate_detections/vehicle_image/494_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/494_7_plate_rotated.jpg
495,00:00:08,7,"(2, 0, 312, 267)","(32, 97, 169, 137)",GJ06PB1587,0.5494294148034182,E:/github/license_plate_detections/vehicle_image/495_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/495_7_plate_rotated.jpg
496,00:00:08,7,"(2, 0, 312, 267)","(32, 97, 169, 137)",GJ06PB1587,0.5494294148034182,E:/github/license_plate_detections/vehicle_image/496_7_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/496_7_plate_rotated.jpg
501,00:00:08,12,"(263, 0, 649, 228)","(481, 114, 569, 144)",FG30GLK461,0.022659314901672847,E:/github/license_plate_detections/vehicle_image/501_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/501_12_plate_rotated.jpg
502,00:00:08,12,"(257, 0, 644, 228)","(474, 114, 562, 144)",FG30GLK461,0.14972617578768374,E:/github/license_plate_detections/vehicle_image/502_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/502_12_plate_rotated.jpg
504,00:00:08,12,"(245, 0, 630, 228)","(461, 114, 549, 143)",LG30GLK461,0.12981328190749641,E:/github/license_plate_detections/vehicle_image/504_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/504_12_plate_rotated.jpg
506,00:00:08,12,"(235, 0, 616, 228)","(447, 113, 535, 143)",FG30GIR467,0.18425865133074962,E:/github/license_plate_detections/vehicle_image/506_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/506_12_plate_rotated.jpg
507,00:00:08,12,"(225, 0, 609, 228)","(440, 113, 527, 143)",7G30GLR460,0.15460210168265928,E:/github/license_plate_detections/vehicle_image/507_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/507_12_plate_rotated.jpg
508,00:00:08,12,"(218, 0, 602, 228)","(433, 112, 520, 143)",7G30GIK467,0.1357233862106615,E:/github/license_plate_detections/vehicle_image/508_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/508_12_plate_rotated.jpg
509,00:00:08,12,"(212, 0, 596, 228)","(425, 112, 513, 142)",FG30GLK467,0.0892713450033421,E:/github/license_plate_detections/vehicle_image/509_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/509_12_plate_rotated.jpg
510,00:00:08,12,"(206, 0, 587, 228)","(418, 112, 505, 142)",7G30GLK467,0.14062565588753315,E:/github/license_plate_detections/vehicle_image/510_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/510_12_plate_rotated.jpg
516,00:00:08,12,"(169, 0, 551, 231)","(379, 111, 468, 142)",GJ06LR4601,0.04307242413808623,E:/github/license_plate_detections/vehicle_image/516_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/516_12_plate_rotated.jpg
523,00:00:08,12,"(139, 0, 518, 231)","(343, 111, 433, 144)",GJ06LK4677,0.06205879693897625,E:/github/license_plate_detections/vehicle_image/523_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/523_12_plate_rotated.jpg
524,00:00:08,23,"(816, 0, 848, 84)","(735, 61, 798, 90)",7G30G8662C,0.09295835821368555,E:/github/license_plate_detections/vehicle_image/524_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/524_23_plate_rotated.jpg
525,00:00:08,23,"(813, 0, 848, 84)","(731, 63, 796, 91)",GJ05PG62DC,0.025688613268838555,E:/github/license_plate_detections/vehicle_image/525_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/525_23_plate_rotated.jpg
526,00:00:08,23,"(811, 0, 848, 83)","(729, 63, 793, 91)",GJ05PG6214,0.10299935532030118,E:/github/license_plate_detections/vehicle_image/526_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/526_23_plate_rotated.jpg
528,00:00:08,12,"(126, 0, 501, 234)","(326, 113, 416, 146)",GJ06LK4643,0.025049795562737877,E:/github/license_plate_detections/vehicle_image/528_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/528_12_plate_rotated.jpg
532,00:00:08,23,"(797, 0, 848, 85)","(714, 64, 779, 93)",IS30G26878,0.0397519471214954,E:/github/license_plate_detections/vehicle_image/532_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/532_23_plate_rotated.jpg
542,00:00:09,12,"(96, 0, 466, 234)","(284, 116, 378, 149)",GJ06IK4611,0.14206672839791368,E:/github/license_plate_detections/vehicle_image/542_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/542_12_plate_rotated.jpg
543,00:00:09,12,"(95, 0, 464, 234)","(282, 117, 375, 149)",CG30GLK461,0.038640492238803226,E:/github/license_plate_detections/vehicle_image/543_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/543_12_plate_rotated.jpg
544,00:00:09,23,"(776, 0, 848, 117)","(689, 70, 756, 99)",LUV6NGE31Y,0.062419619048438936,E:/github/license_plate_detections/vehicle_image/544_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/544_23_plate_rotated.jpg
544,00:00:09,12,"(94, 0, 461, 234)","(279, 117, 373, 149)",7G30GLK461,0.186974282251789,E:/github/license_plate_detections/vehicle_image/544_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/544_12_plate_rotated.jpg
545,00:00:09,12,"(93, 0, 459, 234)","(276, 116, 370, 149)",IG30GLK461,0.03071783813897413,E:/github/license_plate_detections/vehicle_image/545_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/545_12_plate_rotated.jpg
552,00:00:09,23,"(762, 0, 848, 120)","(674, 70, 741, 99)",GJ06PQN3UC,0.02967808077741717,E:/github/license_plate_detections/vehicle_image/552_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/552_23_plate_rotated.jpg
560,00:00:09,23,"(747, 1, 848, 124)","(658, 71, 727, 99)",GJ06PG8D86,0.01915890773705187,E:/github/license_plate_detections/vehicle_image/560_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/560_23_plate_rotated.jpg
561,00:00:09,23,"(745, 0, 848, 125)","(656, 72, 723, 99)",GU06PG0N16,0.013898851935939047,E:/github/license_plate_detections/vehicle_image/561_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/561_23_plate_rotated.jpg
563,00:00:09,23,"(741, 1, 848, 126)","(651, 72, 719, 101)",7G40GP6828,0.03486711212866345,E:/github/license_plate_detections/vehicle_image/563_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/563_23_plate_rotated.jpg
564,00:00:09,23,"(741, 0, 848, 127)","(649, 73, 718, 101)",GJ46PG6324,0.07394941149679242,E:/github/license_plate_detections/vehicle_image/564_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/564_23_plate_rotated.jpg
564,00:00:09,12,"(43, 0, 413, 235)","(220, 115, 319, 148)",GG30GLK461,0.22183121561208113,E:/github/license_plate_detections/vehicle_image/564_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/564_12_plate_rotated.jpg
